run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260815_063703_bb82d799,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,False,0.21212121212121213,0.36082474226804123,0.26717557251908397,70,260,124,30,27,60,
20260815_063703_c0a81fbd,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,True,0.15625,0.25773195876288657,0.19455252918287938,50,270,144,20,37,70,
20260815_063703_90b531ff,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,json_ld,False,0.20725388601036268,0.41237113402061853,0.27586206896551724,80,306,114,30,27,78,
20260815_063703_e06bc2d9,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,True,0.30973451327433627,0.36082474226804123,0.3333333333333333,70,156,124,30,27,38,
20260815_063704_1bec5414,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,False,0.2857142857142857,0.5154639175257731,0.3676470588235294,100,250,94,40,17,55,
20260815_063704_83c0e892,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,True,0.2994011976047904,0.5154639175257731,0.3787878787878788,100,234,94,40,17,37,
20260815_063704_ebd8beec,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,False,0.31645569620253167,0.5154639175257731,0.39215686274509803,100,216,94,40,17,48,
20260815_063704_caedc718,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,True,0.08333333333333333,0.10309278350515463,0.09216589861751151,20,220,174,10,47,99,
20260815_063704_bebeac61,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,False,0.3395061728395062,0.5670103092783505,0.42471042471042475,110,214,84,40,17,47,
20260815_063704_13835122,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,True,0.0,0.0,0.0,0,76,194,0,57,18,
20260815_063704_09b81eea,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,False,0.3333333333333333,0.5670103092783505,0.41984732824427484,110,220,84,40,17,50,
20260815_063704_5b44faf4,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,True,0.13333333333333333,0.25773195876288657,0.1757469244288225,50,325,144,20,37,91,
20260815_063704_27fa6010,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,False,0.31976744186046513,0.5670103092783505,0.40892193308550184,110,234,84,40,17,57,
20260815_063704_95f0e52f,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,True,0.079155672823219,0.15463917525773196,0.10471204188481677,30,349,164,10,47,68,
20260815_063704_bd0f246e,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,False,0.2631578947368421,0.5154639175257731,0.34843205574912894,100,280,94,40,17,60,
20260815_063704_23d658f3,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,True,0.21212121212121213,0.36082474226804123,0.26717557251908397,70,260,124,30,27,60,
20260815_063704_bcbc69ff,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,False,0.3741496598639456,0.5670103092783505,0.4508196721311476,110,184,84,40,17,37,
20260815_063704_feb29641,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,True,0.17793594306049823,0.25773195876288657,0.2105263157894737,50,231,144,20,37,57,
20260815_063704_3bd5e8be,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,False,0.3225806451612903,0.5670103092783505,0.411214953271028,110,231,84,40,17,47,
20260815_063704_67157c66,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,True,0.16666666666666666,0.25773195876288657,0.20242914979757085,50,250,144,20,37,70,
20260815_063704_5683dcee,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,False,0.4330708661417323,0.5670103092783505,0.49107142857142866,110,144,84,40,17,27,
20260815_063704_ef4021d6,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,True,0.2994011976047904,0.5154639175257731,0.3787878787878788,100,234,94,40,17,47,
